TIME_s,FUEL_kg,XI_m,YI_m,ZI_m,PHI_deg,THETA_deg,PSI_deg,P_deg/s,Q_deg/s,R_deg/s,TILTWING1_deg,FLAPWING1_deg,TILTWING2_deg,FLAPWING2_deg,TILTWING3_deg,FLAPWING3_deg,TILTWING4_deg,FLAPWING4_deg,WOW1_nd,WOW2_nd,WOW3_nd,WOW4_nd,TAS_kts,IAS_kts,GAMH_deg,GAMV_deg,ROC_ft/min,RADALT_ft,VGRND_kts,VGRNDX_kts,VGRNDY_kts,ALPHA_deg,BETA_deg,AXG1_g,AYG1_g,AZG1_g,NACELLEANGLE1_deg,OMEGA1_rad/s,TORQUE1_Nm,THETA01_deg,A1S1_deg,B1S1_deg,A0F1_deg,A1F1_deg,B1F1_deg,NACELLEANGLE2_deg,OMEGA2_rad/s,TORQUE2_Nm,THETA02_deg,A1S2_deg,B1S2_deg,A0F2_deg,A1F2_deg,B1F2_deg,NACELLEANGLE3_deg,OMEGA3_rad/s,TORQUE3_Nm,THETA03_deg,A1S3_deg,B1S3_deg,A0F3_deg,A1F3_deg,B1F3_deg,NACELLEANGLE4_deg,OMEGA4_rad/s,TORQUE4_Nm,THETA04_deg,A1S4_deg,B1S4_deg,A0F4_deg,A1F4_deg,B1F4_deg,AHRS1AXB_g,AHRS1AYB_g,AHRS1AZB_g,AHRS2AXB_g,AHRS2AYB_g,AHRS2AZB_g,PILAXB_g,PILAZB_g,PILAYB_g,X_LINACC_RESID_m/s^2,Y_LINACC_RESID_m/s^2,Z_LINACC_RESID_m/s^2,X_ANGACC_RESID_rad/s^2,Y_ANGACC_RESID_rad/s^2,Z_ANGACC_RESID_rad/s^2,V_RESID_m/s,GAMV_RESID_m/s,GAMH_RESID_m/s,P_RESID_rad/s,Q_RESID_rad/s,R_RESID_rad/s,PILOTCOND_RESID_rad,POWER_RESID_HP,OMEGA1_RESID_rad/s,OMEGA2_RESID_rad/s,OMEGA3_RESID_rad/s,OMEGA4_RESID_rad/s,OMEGADOT1_RESID_rad/s^2,OMEGADOT2_RESID_rad/s^2,OMEGADOT3_RESID_rad/s^2,OMEGADOT4_RESID_rad/s^2,NACELLE_RESID_deg,SPARE1_nd,SPARE2_nd,SPARE3_nd,SPARE4_nd,SPARE5_nd
3.601329,0,-0.001244885,1.051763,-15.47772,0.2600453,-0.1502266,0.1205137,-0.875398,0.01001661,-0.2136012,0,0,0,0,0,0,0,0,0,0,0,0,1.567031,1.52399,89.96574,0,11.39096,43.56284,1.562989,0.001456519,1.592629,-88.11916,85.62095,0.002191957,0.002381738,1.005777,89.9127,60.7732,10622.36,11.46973,0,0.628515,-2.617831,0.6421276,-0.01360787,89.9127,60.7732,-10423.04,11.33007,0,0.4212657,2.617894,-0.3350839,0.02473217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.403039,0.003591207,0.06102169,0,0
3.605637,0,-0.001241617,1.055292,-15.47797,0.2562988,-0.1501793,0.1195944,-0.8651108,0.01003288,-0.2133314,0,0,0,0,0,0,0,0,0,0,0,0,1.56781,1.524747,89.96452,0,11.43841,43.56332,1.563736,0.001492653,1.592805,-88.12064,85.60957,0.002192389,0.002393652,1.005775,89.9127,60.7732,10620.45,11.46842,0,0.6284048,-2.617832,0.6429728,-0.01463265,89.9127,60.7732,-10424.86,11.33137,0,0.4213905,2.617894,-0.3343715,0.02396379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.373024,0.003959045,0.06421561,0,0
3.609945,0,-0.001238269,1.058822,-15.47822,0.2525964,-0.1501319,0.1186762,-0.8549513,0.01005113,-0.213048,0,0,0,0,0,0,0,0,0,0,0,0,1.568574,1.52549,89.96332,0,11.48583,43.56382,1.564468,0.001528652,1.592975,-88.12229,85.59814,0.002193935,0.002404081,1.005773,89.9127,60.7732,10618.63,11.46714,0,0.6282858,-2.617834,0.6439319,-0.01550477,89.9127,60.7732,-10426.64,11.33266,0,0.4215237,2.617894,-0.3337191,0.02317649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.343784,0.004517512,0.06736023,0,0
3.614252,0,-0.001234842,1.062353,-15.47848,0.2489374,-0.1500846,0.1177592,-0.844917,0.0100716,-0.2127515,0,0,0,0,0,0,0,0,0,0,0,0,1.569323,1.526219,89.96213,0,11.53322,43.56432,1.565185,0.001564488,1.593139,-88.12411,85.58665,0.002195082,0.002413877,1.005772,89.9127,60.7732,10616.82,11.46587,0,0.6281582,-2.617836,0.6448646,-0.01617015,89.9127,60.7732,-10428.44,11.33393,0,0.4216655,2.617895,-0.3330945,0.02235032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.314858,0.004983932,0.07031011,0,0
3.61856,0,-0.001231335,1.065884,-15.47873,0.2453214,-0.1500372,0.1168436,-0.8350065,0.01009311,-0.2124429,0,0,0,0,0,0,0,0,0,0,0,0,1.570058,1.526934,89.96095,0,11.58061,43.56483,1.565888,0.001600267,1.593297,-88.12605,85.57509,0.002193999,0.002423255,1.005771,89.9127,60.7732,10615.02,11.46461,0,0.6280223,-2.617837,0.6456328,-0.01669085,89.9127,60.7732,-10430.23,11.33519,0,0.4218158,2.617895,-0.3324606,0.02149369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.286325,0.005002324,0.07294559,0,0
3.622868,0,-0.001227749,1.069415,-15.47899,0.2417478,-0.1499898,0.1159293,-0.8252187,0.01011369,-0.2121237,0,0,0,0,0,0,0,0,0,0,0,0,1.570779,1.527635,89.95975,0,11.628,43.56534,1.566576,0.001636181,1.593448,-88.1279,85.56347,0.002190493,0.002432785,1.00577,89.9127,60.7732,10613.22,11.46337,0,0.6278784,-2.617836,0.6461831,-0.01720937,89.9127,60.7732,-10431.97,11.33643,0,0.4219744,2.617895,-0.3317966,0.02063861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257892,0.004553294,0.07529426,0,0
3.627176,0,-0.001224083,1.072946,-15.47924,0.2382162,-0.1499423,0.1150164,-0.815553,0.01013188,-0.2117945,0,0,0,0,0,0,0,0,0,0,0,0,1.571486,1.528323,89.95855,0,11.67543,43.56586,1.567251,0.001672376,1.593594,-88.12951,85.55177,0.00218583,0.002444034,1.005768,89.9127,60.7732,10611.41,11.46214,0,0.6277267,-2.617833,0.6465787,-0.01786495,89.9127,60.7732,-10433.71,11.33765,0,0.4221408,2.617895,-0.3311103,0.01982236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.229615,0.003890603,0.07754991,0,0
3.631484,0,-0.001220336,1.076478,-15.4795,0.2347259,-0.1498949,0.114105,-0.8060087,0.01014759,-0.2114553,0,0,0,0,0,0,0,0,0,0,0,0,1.57218,1.528997,89.95731,0,11.72289,43.56639,1.567912,0.001708866,1.593734,-88.13084,85.53999,0.002182007,0.00245707,1.005766,89.9127,60.7732,10609.65,11.46093,0,0.6275673,-2.61783,0.6469637,-0.01871131,89.9127,60.7732,-10435.45,11.33886,0,0.4223144,2.617894,-0.3304333,0.01906585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.201553,0.003405493,0.07992266,0,0
3.635792,0,-0.001216508,1.08001,-15.47976,0.2312764,-0.1498474,0.113195,-0.7965844,0.01016212,-0.2111054,0,0,0,0,0,0,0,0,0,0,0,0,1.572859,1.529658,89.95607,0,11.77035,43.56693,1.568559,0.001745525,1.593867,-88.13203,85.52814,0.002180349,0.002470107,1.005763,89.9127,60.7732,10607.94,11.45974,0,0.6274004,-2.617829,0.6474777,-0.01968434,89.9127,60.7732,-10437.15,11.34006,0,0.422495,2.617894,-0.3298032,0.01836109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.173892,0.003336994,0.08249889,0,0
3.640099,0,-0.001212599,1.083542,-15.48002,0.2278673,-0.1498,0.1122866,-0.7872782,0.01017739,-0.2107443,0,0,0,0,0,0,0,0,0,0,0,0,1.573524,1.530305,89.95483,0,11.8178,43.56748,1.569191,0.00178216,1.593995,-88.13322,85.51623,0.002181282,0.002481323,1.005761,89.9127,60.7732,10606.22,11.45856,0,0.6272261,-2.61783,0.6481746,-0.02063928,89.9127,60.7732,-10438.8,11.34124,0,0.4226823,2.617895,-0.3292412,0.01767546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.146718,0.003756148,0.08517195,0,0
3.644407,0,-0.001208609,1.087075,-15.48028,0.224498,-0.1497525,0.1113797,-0.7780875,0.01019463,-0.2103717,0,0,0,0,0,0,0,0,0,0,0,0,1.574176,1.530939,89.9536,0,11.86522,43.56803,1.56981,0.001818639,1.594117,-88.1346,85.50427,0.002182767,0.002491017,1.005759,89.9127,60.7732,10604.56,11.45739,0,0.6270446,-2.617833,0.6489894,-0.02143571,89.9127,60.7732,-10440.41,11.3424,0,0.4228767,2.617895,-0.3287395,0.01697049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.120268,0.004245902,0.08779676,0,0
3.648715,0,-0.001204539,1.090608,-15.48054,0.2211681,-0.1497051,0.1104744,-0.7690102,0.01021361,-0.2099883,0,0,0,0,0,0,0,0,0,0,0,0,1.574815,1.53156,89.95238,0,11.91261,43.56859,1.570416,0.001854972,1.594233,-88.13612,85.49226,0.002183493,0.002500167,1.005758,89.9127,60.7732,10602.93,11.45624,0,0.626856,-2.617835,0.6497766,-0.02202072,89.9127,60.7732,-10442.04,11.34355,0,0.4230781,2.617896,-0.3282652,0.01622415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.094091,0.004567064,0.09022515,0,0
3.653023,0,-0.001200388,1.094141,-15.48081,0.217877,-0.1496575,0.1095709,-0.760045,0.01023307,-0.2095951,0,0,0,0,0,0,0,0,0,0,0,0,1.575441,1.532169,89.95117,0,11.95999,43.56915,1.571008,0.001891275,1.594344,-88.13768,85.48019,0.00218212,0.002508946,1.005756,89.9127,60.7732,10601.31,11.45511,0,0.6266606,-2.617836,0.6503952,-0.0224609,89.9127,60.7732,-10443.66,11.34469,0,0.4232866,2.617896,-0.3277798,0.01544372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068209,0.004466465,0.09232951,0,0
3.657331,0,-0.001196156,1.097674,-15.48107,0.2146243,-0.14961,0.108669,-0.7511911,0.01025132,-0.2091934,0,0,0,0,0,0,0,0,0,0,0,0,1.576055,1.532766,89.94995,0,12.00738,43.56973,1.571588,0.001927712,1.59445,-88.13914,85.46806,0.002178833,0.002518072,1.005754,89.9127,60.7732,10599.69,11.45398,0,0.6264586,-2.617834,0.6507931,-0.02290392,89.9127,60.7732,-10445.24,11.34581,0,0.4235019,2.617896,-0.3272605,0.01466163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.042387,0.004006854,0.09413823,0,0
3.661638,0,-0.001191843,1.101208,-15.48134,0.2114095,-0.1495625,0.1077689,-0.7424481,0.01026733,-0.2087841,0,0,0,0,0,0,0,0,0,0,0,0,1.576656,1.53335,89.94872,0,12.05479,43.5703,1.572156,0.001964392,1.59455,-88.14038,85.45585,0.002174827,0.00252894,1.005751,89.9127,60.7732,10598.06,11.45288,0,0.6262502,-2.617831,0.6510385,-0.02349164,89.9127,60.7732,-10446.81,11.34692,0,0.4237236,2.617895,-0.3267139,0.01391688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.016776,0.003427619,0.0958947,0,0
3.665946,0,-0.001187449,1.104742,-15.4816,0.2082321,-0.1495149,0.1068706,-0.7338148,0.01027814,-0.2083669,0,0,0,0,0,0,0,0,0,0,0,0,1.577244,1.533922,89.94746,0,12.10222,43.57089,1.57271,0.002001115,1.594644,-88.1414,85.44358,0.002176236,0.002541466,1.00575,89.9127,60.7732,10596.46,11.45178,0,0.6260356,-2.617829,0.6512799,-0.0242762,89.9127,60.7732,-10448.39,11.34801,0,0.4239511,2.617895,-0.3261722,0.01323232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99146,0.001588401,0.09781174,0,0
3.670254,0,-0.001182974,1.108276,-15.48187,0.2050917,-0.1494674,0.105974,-0.7252892,0.01030017,-0.2079409,0,0,0,0,0,0,0,0,0,0,0,0,1.57782,1.534483,89.9462,0,12.14976,43.57148,1.573252,0.002037895,1.594733,-88.14233,85.43121,0.002172372,0.002553898,1.005743,89.9127,60.7732,10594.9,11.4507,0,0.6258146,-2.617828,0.6516598,-0.02518878,89.9127,60.7732,-10449.92,11.3491,0,0.4241838,2.617895,-0.3256748,0.01260098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.966724,0.00864173,0.09995557,0,0
3.674562,0,-0.001178417,1.11181,-15.48214,0.2019877,-0.1494198,0.1050794,-0.7168695,0.0103384,-0.2075055,0,0,0,0,0,0,0,0,0,0,0,0,1.578383,1.53503,89.94502,0,12.19673,43.57208,1.573781,0.002074718,1.594816,-88.14425,85.41898,0.00217361,0.002564504,1.005741,89.9127,60.7732,10593.34,11.44963,0,0.6255884,-2.617829,0.6522297,-0.0260797,89.9127,60.7732,-10451.42,11.35016,0,0.4244231,2.617895,-0.3252448,0.01198972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.942301,0.009104059,0.1022013,0,0
3.678869,0,-0.001173778,1.115344,-15.48241,0.1989198,-0.149372,0.1041866,-0.7085539,0.01037848,-0.2070605,0,0,0,0,0,0,0,0,0,0,0,0,1.578934,1.535566,89.94383,0,12.24384,43.57269,1.574298,0.002111376,1.594894,-88.14602,85.40665,0.00217496,0.002573614,1.00574,89.9127,60.7732,10591.84,11.44858,0,0.6253583,-2.617832,0.6529201,-0.02680647,89.9127,60.7732,-10452.87,11.35122,0,0.4246699,2.617896,-0.3248754,0.01135838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91842,0.009505502,0.1043795,0,0
3.683177,0,-0.001169059,1.118879,-15.48268,0.1958875,-0.1493241,0.1032957,-0.7003409,0.01041982,-0.2066067,0,0,0,0,0,0,0,0,0,0,0,0,1.579473,1.53609,89.94265,0,12.29092,43.5733,1.574803,0.002147905,1.594967,-88.1479,85.39426,0.002175331,0.002582259,1.005738,89.9127,60.7732,10590.38,11.44754,0,0.6251236,-2.617834,0.6535805,-0.02731806,89.9127,60.7732,-10454.36,11.35226,0,0.4249237,2.617896,-0.3245333,0.01068311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.894667,0.009689804,0.1063341,0,0
3.687485,0,-0.001164258,1.122414,-15.48295,0.1928904,-0.1492762,0.1024069,-0.6922296,0.01046118,-0.2061452,0,0,0,0,0,0,0,0,0,0,0,0,1.580001,1.536603,89.94147,0,12.338,43.57392,1.575297,0.002184419,1.595035,-88.14978,85.38182,0.002173864,0.002590692,1.005736,89.9127,60.7732,10588.93,11.44651,0,0.6248841,-2.617835,0.6540682,-0.02768584,89.9127,60.7732,-10455.83,11.35328,0,0.4251841,2.617896,-0.3241781,0.009970378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.871157,0.009509161,0.1079225,0,0
3.691793,0,-0.001159377,1.125949,-15.48322,0.189928,-0.149228,0.10152,-0.6842195,0.0105011,-0.2056774,0,0,0,0,0,0,0,0,0,0,0,0,1.580517,1.537106,89.94028,0,12.38508,43.57455,1.575779,0.002221063,1.595098,-88.15154,85.36932,0.002170748,0.002599556,1.005734,89.9127,60.7732,10587.47,11.4455,0,0.62464,-2.617833,0.6543332,-0.02806219,89.9127,60.7732,-10457.25,11.3543,0,0.4254508,2.617896,-0.3237854,0.009253297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847758,0.00902845,0.1092742,0,0
3.696101,0,-0.001154414,1.129484,-15.4835,0.1869998,-0.1491798,0.1006351,-0.6763096,0.0105389,-0.2052038,0,0,0,0,0,0,0,0,0,0,0,0,1.581023,1.537597,89.93908,0,12.43218,43.57518,1.576249,0.002257914,1.595155,-88.1531,85.35677,0.002167326,0.002610191,1.005731,89.9127,60.7732,10586,11.44449,0,0.6243913,-2.61783,0.6544479,-0.02859096,89.9127,60.7732,-10458.67,11.3553,0,0.4257231,2.617896,-0.323361,0.008572644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.824549,0.008517075,0.1105978,0,0
3.700409,0,-0.001149369,1.133019,-15.48377,0.1841055,-0.1491315,0.09975235,-0.6684995,0.01057505,-0.2047241,0,0,0,0,0,0,0,0,0,0,0,0,1.581516,1.538077,89.93786,0,12.47929,43.57582,1.576708,0.002294936,1.595208,-88.15447,85.34415,0.002165132,0.002622584,1.005729,89.9127,60.7732,10584.55,11.4435,0,0.6241381,-2.617828,0.654566,-0.0293224,89.9127,60.7732,-10460.11,11.35629,0,0.4260005,2.617896,-0.3229377,0.007953133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80151,0.008269031,0.1121145,0,0
3.704716,0,-0.001144242,1.136554,-15.48405,0.1812446,-0.149083,0.09887163,-0.6607876,0.0106109,-0.2042373,0,0,0,0,0,0,0,0,0,0,0,0,1.581999,1.538546,89.93664,0,12.52639,43.57646,1.577155,0.002332,1.595256,-88.15578,85.33147,0.002164811,0.00263465,1.005727,89.9127,60.7732,10583.14,11.44252,0,0.6238804,-2.617827,0.6548317,-0.03018313,89.9127,60.7732,-10461.5,11.35727,0,0.4262827,2.617896,-0.3225567,0.007388661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77891,0.008376265,0.1138862,0,0
3.709024,0,-0.001139033,1.140089,-15.48433,0.1784168,-0.1490345,0.09799302,-0.653172,0.01064787,-0.2037426,0,0,0,0,0,0,0,0,0,0,0,0,1.582469,1.539004,89.93542,0,12.57348,43.57711,1.577591,0.00236896,1.595298,-88.15716,85.31874,0.002166205,0.002644694,1.005725,89.9127,60.7732,10581.71,11.44156,0,0.6236183,-2.617828,0.655295,-0.0310187,89.9127,60.7732,-10462.85,11.35824,0,0.4265696,2.617896,-0.322243,0.006845467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.756831,0.008784545,0.1157789,0,0
3.713332,0,-0.001133742,1.143625,-15.4846,0.1756215,-0.1489858,0.09711657,-0.6456499,0.01068635,-0.2032399,0,0,0,0,0,0,0,0,0,0,0,0,1.582929,1.539451,89.93422,0,12.62053,43.57777,1.578016,0.002405756,1.595336,-88.15868,85.30598,0.002167295,0.00265296,1.005724,89.9127,60.7732,10580.33,11.44061,0,0.6233517,-2.617831,0.6558818,-0.03168431,89.9127,60.7732,-10464.16,11.35919,0,0.4268613,2.617896,-0.3219907,0.006281602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73544,0.009083131,0.1176149,0,0
3.71764,0,-0.00112837,1.14716,-15.48488,0.1728585,-0.148937,0.09624229,-0.6382203,0.0107256,-0.20273,0,0,0,0,0,0,0,0,0,0,0,0,1.583379,1.539888,89.93303,0,12.66757,43.57843,1.57843,0.002442445,1.595369,-88.16026,85.29316,0.002167296,0.002661034,1.005722,89.9127,60.7732,10579.03,11.43966,0,0.6230807,-2.617833,0.6564367,-0.03213057,89.9127,60.7732,-10465.51,11.36013,0,0.4271581,2.617896,-0.3217658,0.005671341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.713941,0.009137683,0.1191408,0,0
3.721948,0,-0.001122917,1.150696,-15.48516,0.1701272,-0.1488881,0.09537022,-0.6308827,0.01076432,-0.2022142,0,0,0,0,0,0,0,0,0,0,0,0,1.583818,1.540315,89.93183,0,12.7146,43.57911,1.578833,0.002479145,1.595397,-88.16183,85.28029,0.002165507,0.002668924,1.00572,89.9127,60.7732,10577.74,11.43873,0,0.6228053,-2.617834,0.6568149,-0.03243325,89.9127,60.7732,-10466.84,11.36106,0,0.4274598,2.617897,-0.3215263,0.005020198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.692675,0.008840024,0.1203208,0,0
3.726255,0,-0.001117382,1.154231,-15.48544,0.1674273,-0.1488391,0.09450038,-0.6236367,0.01080132,-0.2016938,0,0,0,0,0,0,0,0,0,0,0,0,1.584247,1.540732,89.93063,0,12.76164,43.57978,1.579227,0.002515979,1.595421,-88.16325,85.26737,0.00216251,0.00267734,1.005717,89.9127,60.7732,10576.42,11.43782,0,0.6225258,-2.617832,0.6569676,-0.03274909,89.9127,60.7732,-10468.13,11.36198,0,0.427766,2.617897,-0.3212461,0.004361782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.671477,0.008337378,0.1212753,0,0
3.730563,0,-0.001111765,1.157767,-15.48573,0.1647585,-0.14879,0.09363278,-0.6164817,0.01083627,-0.2011694,0,0,0,0,0,0,0,0,0,0,0,0,1.584665,1.541139,89.92941,0,12.80869,43.58046,1.57961,0.002552992,1.59544,-88.16448,85.25439,0.002159588,0.002687564,1.005714,89.9127,60.7732,10575.08,11.43691,0,0.6222422,-2.61783,0.6569715,-0.0332237,89.9127,60.7732,-10469.41,11.36289,0,0.4280762,2.617896,-0.3209297,0.003738434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.650424,0.007888081,0.1222147,0,0
3.734871,0,-0.001106066,1.161303,-15.48601,0.1621203,-0.1487408,0.09276745,-0.609417,0.01086994,-0.2006404,0,0,0,0,0,0,0,0,0,0,0,0,1.585074,1.541537,89.92817,0,12.85573,43.58115,1.579982,0.002590122,1.595455,-88.16557,85.24136,0.002158098,0.002699567,1.005712,89.9127,60.7732,10573.78,11.43601,0,0.6219546,-2.617827,0.6569842,-0.03390587,89.9127,60.7732,-10470.71,11.36378,0,0.42839,2.617896,-0.3206108,0.003176569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.629519,0.007746891,0.1233755,0,0
3.739179,0,-0.001100285,1.164839,-15.48629,0.1595123,-0.1486915,0.09190442,-0.6024414,0.01090371,-0.2001058,0,0,0,0,0,0,0,0,0,0,0,0,1.585472,1.541924,89.92693,0,12.90277,43.58185,1.580344,0.002627241,1.595464,-88.16664,85.22828,0.002158338,0.002711143,1.00571,89.9127,60.7732,10572.5,11.43513,0,0.6216634,-2.617826,0.6571518,-0.03471841,89.9127,60.7732,-10471.97,11.36467,0,0.4287071,2.617896,-0.3203318,0.002670904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609042,0.00793179,0.124813,0,0
3.743487,0,-0.001094422,1.168374,-15.48658,0.1569342,-0.148642,0.0910437,-0.595553,0.01093874,-0.1995648,0,0,0,0,0,0,0,0,0,0,0,0,1.58586,1.542301,89.92571,0,12.94978,43.58255,1.580696,0.002664222,1.59547,-88.16779,85.21516,0.002159873,0.002720621,1.005708,89.9127,60.7732,10571.2,11.43426,0,0.6213684,-2.617828,0.6575229,-0.03550291,89.9127,60.7732,-10473.19,11.36554,0,0.4290278,2.617896,-0.3201195,0.002187184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.589062,0.008329333,0.1263878,0,0
